date,open,high,low,close,volume,vwap,trades
2024-04-18 04:00:00,168.03,168.64,166.55,167.04,43122903.0,167.3948,553241
2024-04-19 04:00:00,166.21,166.4,164.075,165.0,68149377.0,165.1473,754775
2024-04-22 04:00:00,165.515,167.26,164.77,165.84,48116443.0,165.9649,610370
2024-04-23 04:00:00,165.35,167.05,164.92,166.9,49537761.0,166.5257,554942
2024-04-24 04:00:00,166.54,169.3,166.21,169.02,48251835.0,168.4404,584990
2024-04-25 04:00:00,169.525,170.61,168.1511,169.89,50558329.0,169.4461,608882
2024-04-26 04:00:00,169.88,171.34,169.18,169.3,44838354.0,169.9936,563912
2024-04-29 04:00:00,173.37,176.03,173.1,173.5,68169419.0,174.3663,808216
2024-04-30 04:00:00,173.33,174.99,170.0,170.33,65934776.0,172.1442,647477
2024-05-01 04:00:00,169.58,172.705,169.11,169.3,50383147.0,170.7269,648630
2024-05-02 04:00:00,172.51,173.415,170.89,173.03,94214915.0,174.524,944120
2024-05-03 04:00:00,186.645,187.0,182.66,183.38,163224109.0,184.3674,1468505
2024-05-06 04:00:00,182.354,184.2,180.42,181.71,78569667.0,181.8679,898764
2024-05-07 04:00:00,183.45,184.9,181.32,182.4,77305771.0,182.7742,747519
2024-05-08 04:00:00,182.85,183.07,181.45,182.74,45057087.0,182.4822,518609
2024-05-09 04:00:00,182.56,184.66,182.11,184.57,48982972.0,184.0047,551005
2024-05-10 04:00:00,184.9,185.09,182.13,183.05,50759496.0,183.0973,558780
2024-05-13 04:00:00,185.435,187.1,184.62,186.28,72044809.0,186.204,726520
2024-05-14 04:00:00,187.51,188.3,186.29,187.43,52393619.0,187.1924,559493
2024-05-15 04:00:00,187.91,190.65,187.37,189.72,70399988.0,189.6539,727615
2024-05-16 04:00:00,190.47,191.095,189.6601,189.84,52845230.0,190.1061,566951
2024-05-17 04:00:00,189.51,190.81,189.18,189.87,41282925.0,189.9231,478193
2024-05-20 04:00:00,189.325,191.9199,189.01,191.04,44361275.0,191.0826,566908
2024-05-21 04:00:00,191.09,192.73,190.9201,192.35,42309401.0,192.2542,502788
2024-05-22 04:00:00,192.265,192.8231,190.27,190.9,34648547.0,191.4301,452377
2024-05-23 04:00:00,190.98,191.0,186.625,186.88,51005924.0,188.1932,574010
2024-05-24 04:00:00,188.82,190.58,188.0404,189.98,36326975.0,189.7193,492870
2024-05-28 04:00:00,191.51,193.0,189.1,189.99,52280051.0,190.8169,702191
2024-05-29 04:00:00,189.61,192.247,189.51,190.29,53068016.0,191.1133,603502
2024-05-30 04:00:00,190.76,192.18,190.63,191.29,49947941.0,191.4032,568984
2024-05-31 04:00:00,191.44,192.57,189.91,192.25,75158277.0,191.6187,618230
2024-06-03 04:00:00,192.9,194.99,192.52,194.03,50080539.0,193.7891,700957
2024-06-04 04:00:00,194.635,195.32,193.0342,194.35,47471445.0,194.3014,575318
2024-06-05 04:00:00,195.4,196.9,194.87,195.87,54156785.0,195.8699,648283
2024-06-06 04:00:00,195.685,196.5,194.17,194.48,41181753.0,195.3149,550123
2024-06-07 04:00:00,194.65,196.94,194.14,196.89,53103912.0,195.9042,505960
2024-06-10 04:00:00,196.9,197.3,192.15,193.12,97262077.0,194.4151,1115274
2024-06-11 04:00:00,193.65,207.16,193.63,207.15,172373296.0,203.2102,1601778
2024-06-12 04:00:00,207.37,220.2,206.9,213.07,198134293.0,215.2618,1861010
2024-06-13 04:00:00,214.74,216.75,211.6,214.24,97862729.0,214.0158,1032970
2024-06-14 04:00:00,213.85,215.17,211.3,212.49,70122748.0,212.7597,793746
2024-06-17 04:00:00,213.37,218.95,212.72,216.67,93728300.0,216.4107,1034963
2024-06-18 04:00:00,217.59,218.63,213.0,214.29,79943254.0,214.7342,919960
2024-06-20 04:00:00,213.93,214.24,208.85,209.68,86172451.0,210.6226,1005362
2024-06-21 04:00:00,210.39,211.89,207.11,207.49,246421353.0,208.4264,881938
2024-06-24 04:00:00,207.72,212.7,206.59,208.14,80727006.0,209.3296,916152
2024-06-25 04:00:00,209.15,211.38,208.61,209.07,56713868.0,209.6848,621196
2024-06-26 04:00:00,211.5,214.86,210.64,213.25,66213186.0,213.1448,769103
2024-06-27 04:00:00,214.69,215.7395,212.35,214.1,49772707.0,213.9138,644397
2024-06-28 04:00:00,215.77,216.07,210.3,210.62,82542718.0,212.5585,729912
2024-07-01 04:00:00,212.09,217.51,211.92,216.75,60402929.0,215.5066,784845
2024-07-02 04:00:00,216.15,220.38,215.1,220.27,58046178.0,219.2005,689998
2024-07-03 04:00:00,220.0,221.55,219.03,221.55,37369801.0,220.6588,566784
2024-07-05 04:00:00,221.65,226.45,221.65,226.34,60412408.0,224.9683,767414
2024-07-08 04:00:00,227.09,227.85,223.25,227.82,59085861.0,226.3635,790096
2024-07-09 04:00:00,227.93,229.4,226.3721,228.68,48169822.0,228.2165,651068
2024-07-10 04:00:00,229.3,233.08,229.25,232.98,62627687.0,231.6614,782526
2024-07-11 04:00:00,231.39,232.39,225.77,227.57,64710617.0,228.4613,889309
2024-07-12 04:00:00,228.92,232.64,228.68,230.54,53046527.0,230.9577,706283
2024-07-15 04:00:00,236.48,237.23,233.09,234.4,62631252.0,234.9027,822676
2024-07-16 04:00:00,235.0,236.27,232.33,234.82,43234278.0,234.3218,623963
2024-07-17 04:00:00,229.45,231.4599,226.64,228.88,57345884.0,228.8407,811104
2024-07-18 04:00:00,230.28,230.44,222.27,224.18,66034585.0,225.1554,844626
2024-07-19 04:00:00,224.82,226.8,223.275,224.31,49151453.0,224.7259,612830
2024-07-22 04:00:00,227.01,227.78,223.09,223.96,48201835.0,224.9473,704897
2024-07-23 04:00:00,224.365,226.94,222.68,225.01,39960260.0,225.0215,551688
2024-07-24 04:00:00,224.0,224.8,217.13,218.54,61777576.0,219.0689,816144
2024-07-25 04:00:00,218.93,220.85,214.62,217.49,51391199.0,218.1084,737642
2024-07-26 04:00:00,218.7,219.49,216.01,217.96,41601345.0,217.9018,608589
2024-07-29 04:00:00,216.96,219.3,215.75,218.24,36311778.0,218.1359,604724
2024-07-30 04:00:00,219.19,220.325,216.12,218.8,41643840.0,218.4072,584355
2024-07-31 04:00:00,221.44,223.82,220.63,222.08,50036262.0,222.3356,668901
2024-08-01 04:00:00,224.37,224.48,217.02,218.36,62500996.0,219.453,876129
2024-08-02 04:00:00,219.15,225.6,217.71,219.86,105568560.0,221.8938,1132553
2024-08-05 04:00:00,199.09,213.5,196.0,209.27,119548589.0,207.8017,1661550
2024-08-06 04:00:00,205.3,209.99,201.07,207.23,69660488.0,206.7399,921953
2024-08-07 04:00:00,206.9,213.64,206.39,209.82,63516417.0,210.6883,741724
2024-08-08 04:00:00,213.11,214.2,208.83,213.31,47161149.0,212.6205,628773
2024-08-09 04:00:00,212.1,216.78,211.97,216.24,42201646.0,215.1999,589469
2024-08-12 04:00:00,216.07,219.5099,215.6,217.53,38028092.0,217.5465,602530
2024-08-13 04:00:00,219.01,221.89,219.01,221.27,44155331.0,220.8758,553265
2024-08-14 04:00:00,220.57,223.03,219.7,221.72,41960574.0,221.5108,568519
2024-08-15 04:00:00,224.6,225.35,222.76,224.72,46414013.0,224.5503,590575
2024-08-16 04:00:00,223.92,226.8271,223.6501,226.05,44340240.0,225.4306,562638
2024-08-19 04:00:00,225.72,225.99,223.04,225.89,40687813.0,224.8579,606363
2024-08-20 04:00:00,225.77,227.17,225.45,226.51,30299033.0,226.5299,498797
2024-08-21 04:00:00,226.52,227.98,225.05,226.4,34765480.0,226.4461,506656
2024-08-22 04:00:00,227.79,228.34,223.9,224.53,43695321.0,225.4779,586190
2024-08-23 04:00:00,225.6589,228.22,224.33,226.84,38677250.0,226.5807,555154
2024-08-26 04:00:00,226.76,227.28,223.8905,227.18,30602208.0,226.0635,565404
2024-08-27 04:00:00,225.995,228.85,224.89,228.03,35934559.0,227.7927,491852
2024-08-28 04:00:00,227.92,229.86,225.68,226.49,38052167.0,227.418,563160
2024-08-29 04:00:00,230.1,232.92,228.88,229.79,51906297.0,230.9934,723145
2024-08-30 04:00:00,230.19,230.4,227.48,229.0,52990770.0,228.9147,594158
2024-09-03 04:00:00,228.55,229.0,221.17,222.77,50190574.0,223.7969,813604
2024-09-04 04:00:00,221.66,221.78,217.48,220.85,43840196.0,219.9662,679980
2024-09-05 04:00:00,221.625,225.48,221.52,222.38,36615398.0,223.0951,588073
2024-09-06 04:00:00,223.95,225.24,219.77,220.82,48423011.0,221.6372,663965
2024-09-09 04:00:00,220.82,221.27,216.71,220.91,67179965.0,219.3818,945464
2024-09-10 04:00:00,218.92,221.48,216.73,220.11,51591033.0,219.5811,684935
2024-09-11 04:00:00,221.455,223.09,217.89,222.66,44587072.0,221.236,609494
2024-09-12 04:00:00,222.5,223.55,219.82,222.77,37498225.0,222.3956,556917
2024-09-13 04:00:00,223.58,224.04,221.91,222.5,36766619.0,222.9215,541883
2024-09-16 04:00:00,216.54,217.22,213.92,216.32,59357427.0,215.9366,870760
2024-09-17 04:00:00,215.75,216.9,214.5,216.79,45519339.0,216.194,651444
2024-09-18 04:00:00,217.55,222.71,217.54,220.69,59894928.0,220.4476,833014
2024-09-19 04:00:00,224.99,229.82,224.63,228.87,66781315.0,228.3978,808546
2024-09-20 04:00:00,229.97,233.09,227.62,228.2,318679888.0,228.9222,971914
2024-09-23 04:00:00,227.34,229.45,225.81,226.47,54146023.0,227.0245,693312
2024-09-24 04:00:00,228.645,229.35,225.73,227.37,43556068.0,227.2501,519573
2024-09-25 04:00:00,224.93,227.29,224.02,226.37,42308715.0,225.8624,564630
2024-09-26 04:00:00,227.3,228.5,225.41,227.52,36636707.0,227.2807,433165
2024-09-27 04:00:00,228.46,229.52,227.3,227.79,34025967.0,228.1278,504108
2024-09-30 04:00:00,230.04,233.0,229.65,233.0,54793391.0,232.0056,710084
2024-10-01 04:00:00,229.52,229.65,223.74,226.21,63285048.0,225.9755,832120
2024-10-02 04:00:00,225.89,227.37,223.02,226.78,32880605.0,226.0517,504717
2024-10-03 04:00:00,225.14,226.805,223.32,225.67,34044158.0,225.0086,516347
2024-10-04 04:00:00,227.9,228.0,224.13,226.8,37345098.0,225.8887,558162
2024-10-07 04:00:00,224.5,225.69,221.33,221.69,39505354.0,223.2342,607240
2024-10-08 04:00:00,224.3,225.98,223.25,225.77,31855693.0,225.0548,495518
2024-10-09 04:00:00,225.23,229.75,224.83,229.54,33591091.0,228.3401,519279
2024-10-10 04:00:00,227.78,229.5,227.17,229.04,28183544.0,228.5592,446857
2024-10-11 04:00:00,229.3,229.41,227.34,227.55,31759188.0,228.0176,485460
2024-10-14 04:00:00,228.7,231.73,228.6,231.3,39882085.0,230.7772,580529
2024-10-15 04:00:00,233.61,237.49,232.37,233.85,64751367.0,234.795,827530
2024-10-16 04:00:00,231.6,232.12,229.84,231.78,34082240.0,231.1082,551097
2024-10-17 04:00:00,233.43,233.85,230.52,232.15,32993810.0,232.0786,487630
2024-10-18 04:00:00,236.18,236.18,234.01,235.0,46431472.0,235.2088,562502
2024-10-21 04:00:00,234.45,236.85,234.45,236.48,36254470.0,235.9588,538692
2024-10-22 04:00:00,233.885,236.22,232.6,235.86,38846578.0,234.9316,489180
2024-10-23 04:00:00,234.08,235.144,227.76,230.76,52286979.0,231.1276,722059
2024-10-24 04:00:00,229.98,230.82,228.41,230.57,31109503.0,230.1026,490815
2024-10-25 04:00:00,229.74,233.22,229.57,231.41,38802304.0,231.6641,551681
2024-10-28 04:00:00,233.32,234.73,232.55,233.4,36087134.0,233.5569,557146
2024-10-29 04:00:00,233.1,234.325,232.32,233.67,35417247.0,233.5948,484094
2024-10-30 04:00:00,232.61,233.47,229.55,230.1,47070907.0,230.8805,593652
2024-10-31 04:00:00,229.34,229.83,225.37,225.91,64370086.0,226.6453,767895
2024-11-01 04:00:00,220.965,225.35,220.27,222.91,65276741.0,222.8124,859117
2024-11-04 05:00:00,220.99,222.79,219.71,222.01,44944468.0,221.7645,647168
2024-11-05 05:00:00,221.795,223.95,221.14,223.45,28111338.0,223.1048,502059
2024-11-06 05:00:00,222.61,226.065,221.19,222.72,54561121.0,223.8013,796635
2024-11-07 05:00:00,224.625,227.875,224.57,227.48,42137691.0,226.791,623242
2024-11-08 05:00:00,227.17,228.66,226.405,226.96,38328824.0,227.2124,541125
2024-11-11 05:00:00,225.0,225.7,221.5,224.23,42005602.0,223.4599,555127
2024-11-12 05:00:00,224.55,225.59,223.355,224.23,40398299.0,224.3724,462612
2024-11-13 05:00:00,224.01,226.65,222.76,225.12,48566217.0,224.9226,467219
2024-11-14 05:00:00,225.02,228.87,225.0,228.22,44923941.0,227.4472,492068
2024-11-15 05:00:00,226.4,226.92,224.27,225.0,47923696.0,225.0925,451319
2024-11-18 05:00:00,225.25,229.74,225.17,228.02,44686020.0,228.083,437779
2024-11-19 05:00:00,226.98,230.16,226.66,228.28,36211774.0,228.6648,365242
2024-11-20 05:00:00,228.06,229.93,225.89,229.0,35169566.0,228.08,358455
2024-11-21 05:00:00,228.88,230.155,225.7103,228.52,42108327.0,228.4689,431685
2024-11-22 05:00:00,228.06,230.7199,228.06,229.87,38168252.0,229.6877,380624
2024-11-25 05:00:00,231.46,233.245,229.74,232.87,90152832.0,232.3502,510698
2024-11-26 05:00:00,233.33,235.57,233.33,235.06,45986189.0,234.7502,450015
2024-11-27 05:00:00,234.465,235.69,233.8101,234.93,33498439.0,234.7968,339860
2024-11-29 05:00:00,234.805,237.81,233.97,237.33,28481377.0,236.6232,268955
2024-12-02 05:00:00,237.27,240.79,237.16,239.59,48137103.0,239.4992,469685
2024-12-03 05:00:00,239.81,242.76,238.9,242.65,38861017.0,241.644,419384
2024-12-04 05:00:00,242.87,244.11,241.25,243.01,44383935.0,242.918,406663
2024-12-05 05:00:00,243.99,244.54,242.13,243.04,40033878.0,243.0077,401262
2024-12-06 05:00:00,242.905,244.63,242.08,242.84,36870619.0,243.187,366549
2024-12-09 05:00:00,241.83,247.24,241.75,246.75,44649232.0,246.0624,500769
2024-12-10 05:00:00,246.89,248.21,245.34,247.77,36914806.0,247.2778,423350
2024-12-11 05:00:00,247.96,250.8,246.2601,246.49,45205814.0,248.069,455625
2024-12-12 05:00:00,246.89,248.74,245.68,247.96,32777532.0,247.7433,353012
2024-12-13 05:00:00,247.815,249.2902,246.24,248.13,33155290.0,247.7583,349810
2024-12-16 05:00:00,247.99,251.38,247.65,251.04,51694753.0,250.4623,448224
2024-12-17 05:00:00,250.08,253.83,249.78,253.48,51356360.0,252.982,487662
2024-12-18 05:00:00,252.16,254.28,247.74,248.05,56774101.0,250.5314,564347
2024-12-19 05:00:00,247.5,252.0,247.0949,249.79,60882264.0,249.8394,532896
2024-12-20 05:00:00,248.04,255.0,245.69,254.49,147495267.0,253.1916,551019
2024-12-23 05:00:00,254.77,255.65,253.45,255.27,40858774.0,254.7699,422563
2024-12-24 05:00:00,255.49,258.21,255.29,258.2,23234705.0,257.4634,245932
2024-12-26 05:00:00,258.19,260.1,257.63,259.02,27262983.0,258.9315,362325
2024-12-27 05:00:00,257.83,258.7,253.06,255.59,42355321.0,255.2418,474899
2024-12-30 05:00:00,252.23,253.5,250.75,252.2,35557542.0,252.2669,421634
2024-12-31 05:00:00,252.44,253.28,249.43,250.42,39480718.0,250.6934,361255
2025-01-02 05:00:00,248.93,249.1,241.8201,243.85,55740731.0,244.3303,685448
2025-01-03 05:00:00,243.36,244.18,241.89,243.36,40244114.0,243.0805,493786
2025-01-06 05:00:00,244.31,247.33,243.2,245.0,45045571.0,245.1726,493920
2025-01-07 05:00:00,242.98,245.55,241.35,242.21,40855960.0,242.9459,462887
2025-01-08 05:00:00,241.92,243.7123,240.05,242.7,37628940.0,242.2995,406916
2025-01-10 05:00:00,240.01,240.16,233.0,236.85,61710856.0,236.6061,685976
2025-01-13 05:00:00,233.53,234.67,229.72,234.4,49630725.0,232.7529,561231
2025-01-14 05:00:00,234.75,236.12,232.472,233.28,39435294.0,233.8731,436333
2025-01-15 05:00:00,234.635,238.96,234.43,237.87,39831969.0,237.58,418804
2025-01-16 05:00:00,237.35,238.01,228.03,228.26,71759052.0,230.4965,786112
2025-01-17 05:00:00,232.115,232.29,228.48,229.98,68488301.0,230.4569,579302
2025-01-21 05:00:00,224.0,224.42,219.38,222.64,98070429.0,221.6956,1220197
2025-01-22 05:00:00,219.79,224.12,219.79,223.83,64126500.0,222.8221,683037
2025-01-23 05:00:00,224.74,227.03,222.3,223.66,60234760.0,224.1093,619806
2025-01-24 05:00:00,224.78,225.63,221.41,222.78,54697907.0,223.1447,579473
2025-01-27 05:00:00,224.02,232.15,223.98,229.86,94863418.0,228.8379,1008209
2025-01-28 05:00:00,230.85,240.19,230.81,238.26,75707569.0,237.4845,788818
2025-01-29 05:00:00,234.12,239.855,234.01,239.36,45486100.0,237.4856,515214
2025-01-30 05:00:00,238.665,240.79,237.21,237.59,55658279.0,238.9601,636380
2025-01-31 05:00:00,247.19,247.19,233.44,236.0,101075128.0,238.5565,936710
2025-02-03 05:00:00,229.99,231.83,225.7,228.01,73063301.0,228.3039,851664
2025-02-04 05:00:00,227.25,233.13,226.65,232.8,45067301.0,231.2105,497328
2025-02-05 05:00:00,228.53,232.67,228.27,232.47,39664989.0,230.8247,445631
2025-02-06 05:00:00,231.285,233.8,230.425,233.22,29925349.0,232.404,375401
2025-02-07 05:00:00,232.6,234.0,227.26,227.63,39707224.0,229.1297,488184
2025-02-10 05:00:00,229.57,230.585,227.2,227.65,33115645.0,228.4505,398259
2025-02-11 05:00:00,228.2,235.23,228.13,232.62,53718362.0,232.4502,552127
2025-02-12 05:00:00,231.2,236.96,230.68,236.87,45243292.0,235.0413,486475
2025-02-13 05:00:00,236.91,242.3399,235.57,241.53,53614054.0,240.3233,531132
2025-02-14 05:00:00,241.25,245.55,240.99,244.6,40896227.0,244.0539,481732
2025-02-18 05:00:00,244.15,245.18,241.84,244.47,48822491.0,244.1423,486720
2025-02-19 05:00:00,244.66,246.01,243.1604,244.87,32204215.0,244.6863,383453
2025-02-20 05:00:00,244.94,246.78,244.29,245.83,32316907.0,245.6383,405771
2025-02-21 05:00:00,245.95,248.69,245.22,245.55,53197431.0,246.3756,508398
2025-02-24 05:00:00,244.925,248.86,244.42,247.1,51326396.0,247.2414,593130
2025-02-25 05:00:00,248.0,250.0,244.91,247.04,48013272.0,247.4765,574045
2025-02-26 05:00:00,244.33,244.98,239.13,240.36,44433564.0,241.6568,557242
2025-02-27 05:00:00,239.41,242.46,237.06,237.3,41153639.0,239.4953,503479
2025-02-28 05:00:00,236.95,242.09,230.2,241.84,56833360.0,239.5113,572585
2025-03-03 05:00:00,241.79,244.0272,236.112,238.03,47183985.0,239.9029,557039
2025-03-04 05:00:00,237.705,240.07,234.68,235.93,53798062.0,237.5186,685400
2025-03-05 05:00:00,235.42,236.55,229.23,235.74,47227643.0,234.0871,558645
2025-03-06 05:00:00,234.435,237.86,233.1581,235.33,45170419.0,235.2933,551790
2025-03-07 05:00:00,235.105,241.37,234.76,239.07,46273565.0,238.9038,581196
2025-03-10 04:00:00,235.54,236.16,224.22,227.48,72071197.0,227.6311,1152721
2025-03-11 04:00:00,223.805,225.8399,217.45,220.84,76137410.0,221.1802,899698
2025-03-12 04:00:00,220.14,221.75,214.91,216.98,62547467.0,217.6087,792931
2025-03-13 04:00:00,215.95,216.8394,208.42,209.68,61368330.0,212.0158,768934
2025-03-14 04:00:00,211.25,213.95,209.58,213.49,60107582.0,212.4529,668917
2025-03-17 04:00:00,213.31,215.22,209.97,214.0,48073426.0,213.2536,577436
2025-03-18 04:00:00,214.16,215.15,211.49,212.69,42432426.0,213.0584,493004
2025-03-19 04:00:00,214.22,218.76,213.75,215.24,54385391.0,215.5599,524678
2025-03-20 04:00:00,213.99,217.4899,212.22,214.1,48862947.0,214.3888,499769
2025-03-21 04:00:00,211.56,218.84,211.28,218.27,94127768.0,215.9206,496948
2025-03-24 04:00:00,221.0,221.48,218.58,220.73,44299483.0,220.0734,495018
2025-03-25 04:00:00,220.77,224.1,220.08,223.75,34493583.0,223.1154,407132
2025-03-26 04:00:00,223.51,225.02,220.47,221.53,34532656.0,222.5222,440452
2025-03-27 04:00:00,221.39,224.99,220.5601,223.85,37094774.0,223.3729,387119
2025-03-28 04:00:00,221.67,223.81,217.68,217.9,39818617.0,219.3577,485185
2025-03-31 04:00:00,217.005,225.62,216.23,222.13,65299321.0,220.6567,646564
2025-04-01 04:00:00,219.805,223.68,218.9,223.19,36412740.0,222.3361,594670
2025-04-02 04:00:00,221.315,225.19,221.02,223.89,35905904.0,222.4314,473114
2025-04-03 04:00:00,205.54,207.49,201.25,203.19,103419006.0,204.1959,1366640
2025-04-04 04:00:00,193.89,199.88,187.34,188.38,125910913.0,192.5546,1716140
2025-04-07 04:00:00,177.2,194.15,174.62,181.46,160466286.0,180.5634,2117015
2025-04-08 04:00:00,186.7,190.335,169.2101,172.42,120859491.0,179.0733,1671528
2025-04-09 04:00:00,171.95,200.61,171.89,198.85,184395885.0,187.9539,2212959
2025-04-10 04:00:00,189.065,194.7799,183.0,190.42,121879981.0,189.982,1500041
2025-04-11 04:00:00,186.1,199.54,186.06,198.15,87435915.0,195.623,1073191
2025-04-14 04:00:00,211.44,212.94,201.1621,202.52,101352911.0,205.5914,1272714
2025-04-15 04:00:00,201.855,203.51,199.8,202.14,51343872.0,202.1396,595846
2025-04-16 04:00:00,198.36,200.7,192.37,194.27,59732423.0,195.8892,744249
2025-04-17 04:00:00,197.2,198.8335,194.42,196.98,52164675.0,196.8888,537919
2025-04-21 04:00:00,193.265,193.8,189.8112,193.16,46742537.0,192.0767,576340
2025-04-22 04:00:00,196.12,201.59,195.97,199.74,52976371.0,199.2937,608790
2025-04-23 04:00:00,206.0,208.0,202.799,204.6,52929165.0,205.3603,664354
2025-04-24 04:00:00,204.89,208.8299,202.94,208.37,47310989.0,207.0889,490831
2025-04-25 04:00:00,206.365,209.75,206.2,209.28,38222258.0,208.3682,469917
2025-04-28 04:00:00,210.0,211.5,207.46,210.14,38743074.0,209.6745,436969
2025-04-29 04:00:00,208.693,212.24,208.37,211.21,36827633.0,210.9585,403524
2025-04-30 04:00:00,209.3,213.58,206.6705,212.5,52286454.0,211.3283,501667
2025-05-01 04:00:00,209.08,214.56,208.9,213.32,57365675.0,211.8686,712566
2025-05-02 04:00:00,206.09,206.99,202.16,205.35,101010621.0,204.9131,1100613
2025-05-05 04:00:00,203.1,204.1,198.21,198.89,69018452.0,199.7435,770697
2025-05-06 04:00:00,198.21,200.65,197.02,198.51,51216482.0,198.8453,529849
2025-05-07 04:00:00,199.17,199.44,193.25,196.25,68616943.0,195.9883,753075
2025-05-08 04:00:00,197.72,200.05,194.6796,197.49,50478872.0,197.7519,599001
2025-05-09 04:00:00,199.0,200.5399,197.535,198.53,36453923.0,198.6614,423067
2025-05-12 04:00:00,210.97,211.2679,206.75,210.79,63775814.0,209.7114,806841
2025-05-13 04:00:00,210.43,213.4,209.0,212.93,51909332.0,211.8003,608884
2025-05-14 04:00:00,212.43,213.94,210.5801,212.33,49325825.0,212.2847,596267
2025-05-15 04:00:00,210.95,212.96,209.54,211.45,45029473.0,211.308,550863
2025-05-16 04:00:00,212.36,212.57,209.77,211.26,54737850.0,211.25,512788
2025-05-19 04:00:00,207.91,209.48,204.26,208.78,46140527.0,207.6892,617742
2025-05-20 04:00:00,207.67,208.47,205.03,206.86,42496635.0,207.0811,511393
2025-05-21 04:00:00,205.17,207.04,200.71,202.09,59211774.0,203.4576,783994
2025-05-22 04:00:00,200.71,202.75,199.7,201.36,46742407.0,201.4092,615608
2025-05-23 04:00:00,193.665,197.7,193.46,195.27,78432918.0,195.8833,1035410
2025-05-27 04:00:00,198.3,200.74,197.43,200.21,56288475.0,199.4808,710445
2025-05-28 04:00:00,200.59,202.73,199.9,200.42,45339678.0,200.9086,549615
2025-05-29 04:00:00,203.575,203.81,198.51,199.95,51477938.0,200.5388,652509
2025-05-30 04:00:00,199.37,201.96,196.78,200.85,70819942.0,199.9641,605924
2025-06-02 04:00:00,200.28,202.13,200.12,201.7,35423294.0,201.2063,501431
2025-06-03 04:00:00,201.35,203.77,200.955,203.27,46381567.0,202.8132,519820
2025-06-04 04:00:00,202.91,206.24,202.1,202.82,43603985.0,203.6276,568214
2025-06-05 04:00:00,203.5,204.75,200.15,200.63,55221235.0,201.838,637645
2025-06-06 04:00:00,203.0,205.7,202.05,203.92,46607693.0,204.0682,556357
2025-06-09 04:00:00,204.39,206.0,200.02,201.45,72862557.0,202.5405,860118
2025-06-10 04:00:00,200.6,204.35,200.57,202.67,54672608.0,202.5339,611323
2025-06-11 04:00:00,203.5,204.5,198.41,198.78,60989857.0,200.4652,770310
2025-06-12 04:00:00,199.08,199.68,197.3601,199.2,43904635.0,198.7007,541843
2025-06-13 04:00:00,199.73,200.37,195.7,196.45,51447349.0,197.0361,716210
2025-06-16 04:00:00,197.3,198.685,196.5636,198.42,43020691.0,197.8895,568354
2025-06-17 04:00:00,197.2,198.39,195.21,195.64,38856152.0,196.4948,522902
2025-06-18 04:00:00,195.94,197.57,195.07,196.58,45394689.0,196.4448,520881
2025-06-20 04:00:00,198.235,201.7,196.855,201.0,96813542.0,199.8096,680915
2025-06-23 04:00:00,201.625,202.3,198.96,201.5,55814272.0,201.1824,618980
2025-06-24 04:00:00,202.59,203.44,200.2,200.3,54064033.0,201.4391,666917
2025-06-25 04:00:00,201.45,203.67,200.6201,201.56,39525730.0,201.7923,514978
2025-06-26 04:00:00,201.43,202.64,199.46,201.0,50799121.0,200.6328,622887
2025-06-27 04:00:00,201.89,203.22,200.0,201.08,73188571.0,201.4224,596078
2025-06-30 04:00:00,202.01,207.39,199.2607,205.17,91912816.0,203.3565,914593
2025-07-01 04:00:00,206.665,210.1865,206.1401,207.82,78788867.0,208.176,970491
2025-07-02 04:00:00,208.91,213.34,208.14,212.44,67941811.0,211.7489,798402
2025-07-03 04:00:00,212.145,214.65,211.8101,213.55,34955836.0,213.5582,432780
2025-07-07 04:00:00,212.68,216.23,208.8,209.95,50228984.0,211.1605,670324
2025-07-08 04:00:00,210.1,211.43,208.45,210.01,42848928.0,209.9116,512140
2025-07-09 04:00:00,209.53,211.33,207.22,211.14,48749367.0,209.5626,590796
2025-07-10 04:00:00,210.505,213.48,210.03,212.41,44443635.0,212.2489,545131
2025-07-11 04:00:00,210.565,212.13,209.86,211.16,39765812.0,211.0285,431665
2025-07-14 04:00:00,209.925,210.91,207.54,208.62,38840111.0,208.7627,525534
2025-07-15 04:00:00,209.22,211.89,208.92,209.11,42296339.0,210.0604,526311
2025-07-16 04:00:00,210.295,212.4,208.64,210.16,47490532.0,210.3633,535850
2025-07-17 04:00:00,210.57,211.8,209.59,210.02,48068141.0,210.5606,574972
2025-07-18 04:00:00,210.87,211.79,209.7045,211.18,48974591.0,210.8567,478858
2025-07-21 04:00:00,212.1,215.78,211.63,212.48,51377434.0,213.3495,651657
2025-07-22 04:00:00,213.14,214.95,212.2301,214.4,46404072.0,213.6492,549182
2025-07-23 04:00:00,215.0,215.15,212.41,214.15,46989301.0,213.7982,497904
2025-07-24 04:00:00,213.9,215.69,213.53,213.76,46022620.0,214.3924,505013
2025-07-25 04:00:00,214.7,215.24,213.4,213.88,40268781.0,214.1284,409972
2025-07-28 04:00:00,214.03,214.845,213.06,214.05,37858017.0,214.04,425354
2025-07-29 04:00:00,214.175,214.81,210.82,211.27,51411723.0,212.1244,537963
2025-07-30 04:00:00,211.895,212.39,207.72,209.05,45512514.0,209.5067,542351
2025-07-31 04:00:00,208.49,209.84,207.16,207.57,80698431.0,208.9948,827514
2025-08-01 04:00:00,210.865,213.58,201.5,202.38,104434473.0,204.507,1201399
